code_postal;nom_commune_complet;code_departement;nom_departement;code_region;nom_region
1400;L'Abergement-Clémenciat;1;Ain;84;Auvergne-Rhône-Alpes
1640;L'Abergement-de-Varey;1;Ain;84;Auvergne-Rhône-Alpes
1500;Ambérieu-en-Bugey;1;Ain;84;Auvergne-Rhône-Alpes
1330;Ambérieux-en-Dombes;1;Ain;84;Auvergne-Rhône-Alpes
1300;Ambléon;1;Ain;84;Auvergne-Rhône-Alpes
1500;Ambronay;1;Ain;84;Auvergne-Rhône-Alpes
1500;Ambutrix;1;Ain;84;Auvergne-Rhône-Alpes
1300;Andert-et-Condon;1;Ain;84;Auvergne-Rhône-Alpes
1350;Anglefort;1;Ain;84;Auvergne-Rhône-Alpes
1100;Apremont;1;Ain;84;Auvergne-Rhône-Alpes
1110;Aranc;1;Ain;84;Auvergne-Rhône-Alpes
1230;Arandas;1;Ain;84;Auvergne-Rhône-Alpes
1100;Arbent;1;Ain;84;Auvergne-Rhône-Alpes
1300;Arboys en Bugey;1;Ain;84;Auvergne-Rhône-Alpes
1300;Arboys en Bugey;1;Ain;84;Auvergne-Rhône-Alpes
1190;Arbigny;1;Ain;84;Auvergne-Rhône-Alpes
1230;Argis;1;Ain;84;Auvergne-Rhône-Alpes
1510;Armix;1;Ain;84;Auvergne-Rhône-Alpes
1480;Ars-sur-Formans;1;Ain;84;Auvergne-Rhône-Alpes
1510;Artemare;1;Ain;84;Auvergne-Rhône-Alpes
1570;Asnières-sur-Saône;1;Ain;84;Auvergne-Rhône-Alpes
1340;Attignat;1;Ain;84;Auvergne-Rhône-Alpes
1380;Bâgé-Dommartin;1;Ain;84;Auvergne-Rhône-Alpes
1380;Bâgé-le-Châtel;1;Ain;84;Auvergne-Rhône-Alpes
1360;Balan;1;Ain;84;Auvergne-Rhône-Alpes
1990;Baneins;1;Ain;84;Auvergne-Rhône-Alpes
1270;Beaupont;1;Ain;84;Auvergne-Rhône-Alpes
1480;Beauregard;1;Ain;84;Auvergne-Rhône-Alpes
1100;Bellignat;1;Ain;84;Auvergne-Rhône-Alpes
1360;Béligneux;1;Ain;84;Auvergne-Rhône-Alpes
1360;Béligneux;1;Ain;84;Auvergne-Rhône-Alpes
1360;Béligneux;1;Ain;84;Auvergne-Rhône-Alpes
1360;Béligneux;1;Ain;84;Auvergne-Rhône-Alpes
1200;Bellegarde-sur-Valserine;1;Ain;84;Auvergne-Rhône-Alpes
1300;Belley;1;Ain;84;Auvergne-Rhône-Alpes
1130;Belleydoux;1;Ain;84;Auvergne-Rhône-Alpes
1260;Belmont-Luthézieu;1;Ain;84;Auvergne-Rhône-Alpes
1260;Belmont-Luthézieu;1;Ain;84;Auvergne-Rhône-Alpes
1470;Bénonces;1;Ain;84;Auvergne-Rhône-Alpes
1370;Bény;1;Ain;84;Auvergne-Rhône-Alpes
1350;Béon;1;Ain;84;Auvergne-Rhône-Alpes
1340;Béréziat;1;Ain;84;Auvergne-Rhône-Alpes
1500;Bettant;1;Ain;84;Auvergne-Rhône-Alpes
1290;Bey;1;Ain;84;Auvergne-Rhône-Alpes
1700;Beynost;1;Ain;84;Auvergne-Rhône-Alpes
1200;Billiat;1;Ain;84;Auvergne-Rhône-Alpes
1330;Birieux;1;Ain;84;Auvergne-Rhône-Alpes
1290;Biziat;1;Ain;84;Auvergne-Rhône-Alpes
1150;Blyes;1;Ain;84;Auvergne-Rhône-Alpes
1120;La Boisse;1;Ain;84;Auvergne-Rhône-Alpes
1190;Boissey;1;Ain;84;Auvergne-Rhône-Alpes
1380;Boissey;1;Ain;84;Auvergne-Rhône-Alpes
1450;Bolozon;1;Ain;84;Auvergne-Rhône-Alpes
1330;Bouligneux;1;Ain;84;Auvergne-Rhône-Alpes
1000;Bourg-en-Bresse;1;Ain;84;Auvergne-Rhône-Alpes
1000;Bourg-en-Bresse;1;Ain;84;Auvergne-Rhône-Alpes
1800;Bourg-Saint-Christophe;1;Ain;84;Auvergne-Rhône-Alpes
1800;Bourg-Saint-Christophe;1;Ain;84;Auvergne-Rhône-Alpes
1640;Boyeux-Saint-Jérôme;1;Ain;84;Auvergne-Rhône-Alpes
1190;Boz;1;Ain;84;Auvergne-Rhône-Alpes
1300;Brégnier-Cordon;1;Ain;84;Auvergne-Rhône-Alpes
1260;Brénaz;1;Ain;84;Auvergne-Rhône-Alpes
1110;Brénod;1;Ain;84;Auvergne-Rhône-Alpes
1300;Brens;1;Ain;84;Auvergne-Rhône-Alpes
1360;Bressolles;1;Ain;84;Auvergne-Rhône-Alpes
1360;Bressolles;1;Ain;84;Auvergne-Rhône-Alpes
1460;Brion;1;Ain;84;Auvergne-Rhône-Alpes
1470;Briord;1;Ain;84;Auvergne-Rhône-Alpes
1310;Buellas;1;Ain;84;Auvergne-Rhône-Alpes
1310;Buellas;1;Ain;84;Auvergne-Rhône-Alpes
1510;La Burbanche;1;Ain;84;Auvergne-Rhône-Alpes
1430;Ceignes;1;Ain;84;Auvergne-Rhône-Alpes
1450;Cerdon;1;Ain;84;Auvergne-Rhône-Alpes
1240;Certines;1;Ain;84;Auvergne-Rhône-Alpes
1170;Cessy;1;Ain;84;Auvergne-Rhône-Alpes
1250;Ceyzériat;1;Ain;84;Auvergne-Rhône-Alpes
1350;Ceyzérieu;1;Ain;84;Auvergne-Rhône-Alpes
1320;Chalamont;1;Ain;84;Auvergne-Rhône-Alpes
1480;Chaleins;1;Ain;84;Auvergne-Rhône-Alpes
1230;Chaley;1;Ain;84;Auvergne-Rhône-Alpes
1450;Challes-la-Montagne;1;Ain;84;Auvergne-Rhône-Alpes
1630;Challex;1;Ain;84;Auvergne-Rhône-Alpes
1260;Champagne-en-Valromey;1;Ain;84;Auvergne-Rhône-Alpes
1260;Champagne-en-Valromey;1;Ain;84;Auvergne-Rhône-Alpes
1260;Champagne-en-Valromey;1;Ain;84;Auvergne-Rhône-Alpes
1110;Champdor-Corcelles;1;Ain;84;Auvergne-Rhône-Alpes
1110;Champdor-Corcelles;1;Ain;84;Auvergne-Rhône-Alpes
1410;Champfromier;1;Ain;84;Auvergne-Rhône-Alpes
1420;Chanay;1;Ain;84;Auvergne-Rhône-Alpes
1990;Chaneins;1;Ain;84;Auvergne-Rhône-Alpes
1400;Chanoz-Châtenay;1;Ain;84;Auvergne-Rhône-Alpes
1240;La Chapelle-du-Châtelard;1;Ain;84;Auvergne-Rhône-Alpes
1130;Charix;1;Ain;84;Auvergne-Rhône-Alpes
1800;Charnoz-sur-Ain;1;Ain;84;Auvergne-Rhône-Alpes
1500;Château-Gaillard;1;Ain;84;Auvergne-Rhône-Alpes
1320;Châtenay;1;Ain;84;Auvergne-Rhône-Alpes
1200;Châtillon-en-Michaille;1;Ain;84;Auvergne-Rhône-Alpes
1200;Châtillon-en-Michaille;1;Ain;84;Auvergne-Rhône-Alpes
1200;Châtillon-en-Michaille;1;Ain;84;Auvergne-Rhône-Alpes
1320;Châtillon-la-Palud;1;Ain;84;Auvergne-Rhône-Alpes
1400;Châtillon-sur-Chalaronne;1;Ain;84;Auvergne-Rhône-Alpes
1190;Chavannes-sur-Reyssouze;1;Ain;84;Auvergne-Rhône-Alpes
1250;Nivigne et Suran;1;Ain;84;Auvergne-Rhône-Alpes
1660;Chaveyriat;1;Ain;84;Auvergne-Rhône-Alpes
1510;Chavornay;1;Ain;84;Auvergne-Rhône-Alpes
1300;Chazey-Bons;1;Ain;84;Auvergne-Rhône-Alpes
1150;Chazey-sur-Ain;1;Ain;84;Auvergne-Rhône-Alpes
1510;Cheignieu-la-Balme;1;Ain;84;Auvergne-Rhône-Alpes
1430;Chevillard;1;Ain;84;Auvergne-Rhône-Alpes
1190;Chevroux;1;Ain;84;Auvergne-Rhône-Alpes
1170;Chevry;1;Ain;84;Auvergne-Rhône-Alpes
1200;Chézery-Forens;1;Ain;84;Auvergne-Rhône-Alpes
1410;Chézery-Forens;1;Ain;84;Auvergne-Rhône-Alpes
1390;Civrieux;1;Ain;84;Auvergne-Rhône-Alpes
1250;Cize;1;Ain;84;Auvergne-Rhône-Alpes
1230;Cleyzieu;1;Ain;84;Auvergne-Rhône-Alpes
1270;Coligny;1;Ain;84;Auvergne-Rhône-Alpes
1550;Collonges;1;Ain;84;Auvergne-Rhône-Alpes
1300;Colomieu;1;Ain;84;Auvergne-Rhône-Alpes
1230;Conand;1;Ain;84;Auvergne-Rhône-Alpes
1430;Condamine;1;Ain;84;Auvergne-Rhône-Alpes
1400;Condeissiat;1;Ain;84;Auvergne-Rhône-Alpes
1200;Confort;1;Ain;84;Auvergne-Rhône-Alpes
1310;Confrançon;1;Ain;84;Auvergne-Rhône-Alpes
1300;Contrevoz;1;Ain;84;Auvergne-Rhône-Alpes
1300;Conzieu;1;Ain;84;Auvergne-Rhône-Alpes
1420;Corbonod;1;Ain;84;Auvergne-Rhône-Alpes
1110;Corlier;1;Ain;84;Auvergne-Rhône-Alpes
1110;Cormaranche-en-Bugey;1;Ain;84;Auvergne-Rhône-Alpes
1290;Cormoranche-sur-Saône;1;Ain;84;Auvergne-Rhône-Alpes
1560;Cormoz;1;Ain;84;Auvergne-Rhône-Alpes
1250;Corveissiat;1;Ain;84;Auvergne-Rhône-Alpes
1370;Courmangoux;1;Ain;84;Auvergne-Rhône-Alpes
1560;Courtes;1;Ain;84;Auvergne-Rhône-Alpes
1320;Crans;1;Ain;84;Auvergne-Rhône-Alpes
1340;Cras-sur-Reyssouze;1;Ain;84;Auvergne-Rhône-Alpes
1350;Cressin-Rochefort;1;Ain;84;Auvergne-Rhône-Alpes
1290;Crottet;1;Ain;84;Auvergne-Rhône-Alpes
1750;Crottet;1;Ain;84;Auvergne-Rhône-Alpes
1170;Crozet;1;Ain;84;Auvergne-Rhône-Alpes
1290;Cruzilles-lès-Mépillat;1;Ain;84;Auvergne-Rhône-Alpes
1350;Culoz;1;Ain;84;Auvergne-Rhône-Alpes
1560;Curciat-Dongalon;1;Ain;84;Auvergne-Rhône-Alpes
1310;Curtafond;1;Ain;84;Auvergne-Rhône-Alpes
1300;Cuzieu;1;Ain;84;Auvergne-Rhône-Alpes
1120;Dagneux;1;Ain;84;Auvergne-Rhône-Alpes
1220;Divonne-les-Bains;1;Ain;84;Auvergne-Rhône-Alpes
1380;Dommartin;1;Ain;84;Auvergne-Rhône-Alpes
1240;Dompierre-sur-Veyle;1;Ain;84;Auvergne-Rhône-Alpes
1400;Dompierre-sur-Chalaronne;1;Ain;84;Auvergne-Rhône-Alpes
1270;Domsure;1;Ain;84;Auvergne-Rhône-Alpes
1590;Dortan;1;Ain;84;Auvergne-Rhône-Alpes
1500;Douvres;1;Ain;84;Auvergne-Rhône-Alpes
1250;Drom;1;Ain;84;Auvergne-Rhône-Alpes
1160;Druillat;1;Ain;84;Auvergne-Rhône-Alpes
1130;Échallon;1;Ain;84;Auvergne-Rhône-Alpes
1170;Échenevex;1;Ain;84;Auvergne-Rhône-Alpes
1340;Étrez;1;Ain;84;Auvergne-Rhône-Alpes
1230;Évosges;1;Ain;84;Auvergne-Rhône-Alpes
1800;Faramans;1;Ain;84;Auvergne-Rhône-Alpes
1480;Fareins;1;Ain;84;Auvergne-Rhône-Alpes
1550;Farges;1;Ain;84;Auvergne-Rhône-Alpes
1570;Feillens;1;Ain;84;Auvergne-Rhône-Alpes
1210;Ferney-Voltaire;1;Ain;84;Auvergne-Rhône-Alpes
1350;Flaxieu;1;Ain;84;Auvergne-Rhône-Alpes
1340;Foissiat;1;Ain;84;Auvergne-Rhône-Alpes
1090;Francheleins;1;Ain;84;Auvergne-Rhône-Alpes
1090;Francheleins;1;Ain;84;Auvergne-Rhône-Alpes
1090;Francheleins;1;Ain;84;Auvergne-Rhône-Alpes
1480;Frans;1;Ain;84;Auvergne-Rhône-Alpes
1140;Garnerans;1;Ain;84;Auvergne-Rhône-Alpes
1090;Genouilleux;1;Ain;84;Auvergne-Rhône-Alpes
1460;Béard-Géovreissiat;1;Ain;84;Auvergne-Rhône-Alpes
1100;Géovreisset;1;Ain;84;Auvergne-Rhône-Alpes
1250;Germagnat;1;Ain;84;Auvergne-Rhône-Alpes
1170;Gex;1;Ain;84;Auvergne-Rhône-Alpes
1130;Giron;1;Ain;84;Auvergne-Rhône-Alpes
1190;Gorrevod;1;Ain;84;Auvergne-Rhône-Alpes
1250;Grand-Corent;1;Ain;84;Auvergne-Rhône-Alpes
1290;Grièges;1;Ain;84;Auvergne-Rhône-Alpes
1220;Grilly;1;Ain;84;Auvergne-Rhône-Alpes
1100;Groissiat;1;Ain;84;Auvergne-Rhône-Alpes
1090;Guéreins;1;Ain;84;Auvergne-Rhône-Alpes
1250;Hautecourt-Romanèche;1;Ain;84;Auvergne-Rhône-Alpes
1250;Hautecourt-Romanèche;1;Ain;84;Auvergne-Rhône-Alpes
1110;Hauteville-Lompnes;1;Ain;84;Auvergne-Rhône-Alpes
1110;Hostiaz;1;Ain;84;Auvergne-Rhône-Alpes
1260;Haut Valromey;1;Ain;84;Auvergne-Rhône-Alpes
1260;Haut Valromey;1;Ain;84;Auvergne-Rhône-Alpes
1260;Haut Valromey;1;Ain;84;Auvergne-Rhône-Alpes
1260;Haut Valromey;1;Ain;84;Auvergne-Rhône-Alpes
1140;Illiat;1;Ain;84;Auvergne-Rhône-Alpes
1200;Injoux-Génissiat;1;Ain;84;Auvergne-Rhône-Alpes
1200;Injoux-Génissiat;1;Ain;84;Auvergne-Rhône-Alpes
1680;Innimond;1;Ain;84;Auvergne-Rhône-Alpes
1430;Izenave;1;Ain;84;Auvergne-Rhône-Alpes
1580;Izernore;1;Ain;84;Auvergne-Rhône-Alpes
1300;Izieu;1;Ain;84;Auvergne-Rhône-Alpes
1480;Jassans-Riottier;1;Ain;84;Auvergne-Rhône-Alpes
1250;Jasseron;1;Ain;84;Auvergne-Rhône-Alpes
1340;Jayat;1;Ain;84;Auvergne-Rhône-Alpes
1250;Journans;1;Ain;84;Auvergne-Rhône-Alpes
1800;Joyeux;1;Ain;84;Auvergne-Rhône-Alpes
1640;Jujurieux;1;Ain;84;Auvergne-Rhône-Alpes
1450;Labalme;1;Ain;84;Auvergne-Rhône-Alpes
1150;Lagnieu;1;Ain;84;Auvergne-Rhône-Alpes
1290;Laiz;1;Ain;84;Auvergne-Rhône-Alpes
1130;Le Poizat-Lalleyriat;1;Ain;84;Auvergne-Rhône-Alpes
1130;Le Poizat-Lalleyriat;1;Ain;84;Auvergne-Rhône-Alpes
1200;Lancrans;1;Ain;84;Auvergne-Rhône-Alpes
1430;Lantenay;1;Ain;84;Auvergne-Rhône-Alpes
1330;Lapeyrouse;1;Ain;84;Auvergne-Rhône-Alpes
1350;Lavours;1;Ain;84;Auvergne-Rhône-Alpes
1200;Léaz;1;Ain;84;Auvergne-Rhône-Alpes
1410;Lélex;1;Ain;84;Auvergne-Rhône-Alpes
1240;Lent;1;Ain;84;Auvergne-Rhône-Alpes
1560;Lescheroux;1;Ain;84;Auvergne-Rhône-Alpes
1150;Leyment;1;Ain;84;Auvergne-Rhône-Alpes
1450;Leyssard;1;Ain;84;Auvergne-Rhône-Alpes
1420;Lhôpital;1;Ain;84;Auvergne-Rhône-Alpes
1680;Lhuis;1;Ain;84;Auvergne-Rhône-Alpes
1260;Lochieu;1;Ain;84;Auvergne-Rhône-Alpes
1680;Lompnas;1;Ain;84;Auvergne-Rhône-Alpes
1260;Lompnieu;1;Ain;84;Auvergne-Rhône-Alpes
1360;Loyettes;1;Ain;84;Auvergne-Rhône-Alpes
1090;Lurcy;1;Ain;84;Auvergne-Rhône-Alpes
1300;Magnieu;1;Ain;84;Auvergne-Rhône-Alpes
1430;Maillat;1;Ain;84;Auvergne-Rhône-Alpes
1340;Malafretaz;1;Ain;84;Auvergne-Rhône-Alpes
1560;Mantenay-Montlin;1;Ain;84;Auvergne-Rhône-Alpes
1570;Manziat;1;Ain;84;Auvergne-Rhône-Alpes
1851;Marboz;1;Ain;84;Auvergne-Rhône-Alpes
1680;Marchamp;1;Ain;84;Auvergne-Rhône-Alpes
1300;Marignieu;1;Ain;84;Auvergne-Rhône-Alpes
1240;Marlieux;1;Ain;84;Auvergne-Rhône-Alpes
1340;Marsonnas;1;Ain;84;Auvergne-Rhône-Alpes
1100;Martignat;1;Ain;84;Auvergne-Rhône-Alpes
1600;Massieux;1;Ain;84;Auvergne-Rhône-Alpes
1300;Massignieu-de-Rives;1;Ain;84;Auvergne-Rhône-Alpes
1580;Matafelon-Granges;1;Ain;84;Auvergne-Rhône-Alpes
1580;Matafelon-Granges;1;Ain;84;Auvergne-Rhône-Alpes
1370;Meillonnas;1;Ain;84;Auvergne-Rhône-Alpes
1450;Mérignat;1;Ain;84;Auvergne-Rhône-Alpes
1480;Messimy-sur-Saône;1;Ain;84;Auvergne-Rhône-Alpes
1800;Meximieux;1;Ain;84;Auvergne-Rhône-Alpes
1250;Bohas-Meyriat-Rignat;1;Ain;84;Auvergne-Rhône-Alpes
1250;Bohas-Meyriat-Rignat;1;Ain;84;Auvergne-Rhône-Alpes
1250;Bohas-Meyriat-Rignat;1;Ain;84;Auvergne-Rhône-Alpes
1660;Mézériat;1;Ain;84;Auvergne-Rhône-Alpes
1170;Mijoux;1;Ain;84;Auvergne-Rhône-Alpes
1410;Mijoux;1;Ain;84;Auvergne-Rhône-Alpes
1390;Mionnay;1;Ain;84;Auvergne-Rhône-Alpes
1700;Miribel;1;Ain;84;Auvergne-Rhône-Alpes
1700;Miribel;1;Ain;84;Auvergne-Rhône-Alpes
1700;Miribel;1;Ain;84;Auvergne-Rhône-Alpes
1600;Misérieux;1;Ain;84;Auvergne-Rhône-Alpes
1140;Mogneneins;1;Ain;84;Auvergne-Rhône-Alpes
1250;Montagnat;1;Ain;84;Auvergne-Rhône-Alpes
1470;Montagnieu;1;Ain;84;Auvergne-Rhône-Alpes
1200;Montanges;1;Ain;84;Auvergne-Rhône-Alpes
1090;Montceaux;1;Ain;84;Auvergne-Rhône-Alpes
1310;Montcet;1;Ain;84;Auvergne-Rhône-Alpes
1800;Le Montellier;1;Ain;84;Auvergne-Rhône-Alpes
1390;Monthieux;1;Ain;84;Auvergne-Rhône-Alpes
1120;Montluel;1;Ain;84;Auvergne-Rhône-Alpes
1120;Montluel;1;Ain;84;Auvergne-Rhône-Alpes
1120;Montluel;1;Ain;84;Auvergne-Rhône-Alpes
1090;Montmerle-sur-Saône;1;Ain;84;Auvergne-Rhône-Alpes
1310;Montracol;1;Ain;84;Auvergne-Rhône-Alpes
1460;Montréal-la-Cluse;1;Ain;84;Auvergne-Rhône-Alpes
1340;Montrevel-en-Bresse;1;Ain;84;Auvergne-Rhône-Alpes
1460;Nurieux-Volognat;1;Ain;84;Auvergne-Rhône-Alpes
1460;Nurieux-Volognat;1;Ain;84;Auvergne-Rhône-Alpes
1300;Murs-et-Gélignieux;1;Ain;84;Auvergne-Rhône-Alpes
1130;Nantua;1;Ain;84;Auvergne-Rhône-Alpes
1460;Nantua;1;Ain;84;Auvergne-Rhône-Alpes
1400;Neuville-les-Dames;1;Ain;84;Auvergne-Rhône-Alpes
1160;Neuville-sur-Ain;1;Ain;84;Auvergne-Rhône-Alpes
1130;Les Neyrolles;1;Ain;84;Auvergne-Rhône-Alpes
1700;Neyron;1;Ain;84;Auvergne-Rhône-Alpes
1120;Niévroz;1;Ain;84;Auvergne-Rhône-Alpes
1230;Nivollet-Montgriffon;1;Ain;84;Auvergne-Rhône-Alpes
1230;Oncieu;1;Ain;84;Auvergne-Rhône-Alpes
1510;Ordonnaz;1;Ain;84;Auvergne-Rhône-Alpes
1210;Ornex;1;Ain;84;Auvergne-Rhône-Alpes
1430;Outriaz;1;Ain;84;Auvergne-Rhône-Alpes
1100;Oyonnax;1;Ain;84;Auvergne-Rhône-Alpes
1100;Oyonnax;1;Ain;84;Auvergne-Rhône-Alpes
1100;Oyonnax;1;Ain;84;Auvergne-Rhône-Alpes
1190;Ozan;1;Ain;84;Auvergne-Rhône-Alpes
1600;Parcieux;1;Ain;84;Auvergne-Rhône-Alpes
1300;Parves et Nattages;1;Ain;84;Auvergne-Rhône-Alpes
1300;Parves et Nattages;1;Ain;84;Auvergne-Rhône-Alpes
1630;Péron;1;Ain;84;Auvergne-Rhône-Alpes
1960;Péronnas;1;Ain;84;Auvergne-Rhône-Alpes
1800;Pérouges;1;Ain;84;Auvergne-Rhône-Alpes
1540;Perrex;1;Ain;84;Auvergne-Rhône-Alpes
1430;Peyriat;1;Ain;84;Auvergne-Rhône-Alpes
1300;Peyrieu;1;Ain;84;Auvergne-Rhône-Alpes
1140;Peyzieux-sur-Saône;1;Ain;84;Auvergne-Rhône-Alpes
1270;Pirajoux;1;Ain;84;Auvergne-Rhône-Alpes
1120;Pizay;1;Ain;84;Auvergne-Rhône-Alpes
1130;Plagne;1;Ain;84;Auvergne-Rhône-Alpes
1330;Le Plantay;1;Ain;84;Auvergne-Rhône-Alpes
1310;Polliat;1;Ain;84;Auvergne-Rhône-Alpes
1350;Pollieu;1;Ain;84;Auvergne-Rhône-Alpes
1450;Poncin;1;Ain;84;Auvergne-Rhône-Alpes
1160;Pont-d'Ain;1;Ain;84;Auvergne-Rhône-Alpes
1190;Pont-de-Vaux;1;Ain;84;Auvergne-Rhône-Alpes
1290;Pont-de-Veyle;1;Ain;84;Auvergne-Rhône-Alpes
1460;Port;1;Ain;84;Auvergne-Rhône-Alpes
1550;Pougny;1;Ain;84;Auvergne-Rhône-Alpes
1250;Pouillat;1;Ain;84;Auvergne-Rhône-Alpes
1300;Prémeyzel;1;Ain;84;Auvergne-Rhône-Alpes
1110;Prémillieu;1;Ain;84;Auvergne-Rhône-Alpes
1280;Prévessin-Moëns;1;Ain;84;Auvergne-Rhône-Alpes
1280;Prévessin-Moëns;1;Ain;84;Auvergne-Rhône-Alpes
1160;Priay;1;Ain;84;Auvergne-Rhône-Alpes
1510;Pugieu;1;Ain;84;Auvergne-Rhône-Alpes
1250;Ramasse;1;Ain;84;Auvergne-Rhône-Alpes
1390;Rancé;1;Ain;84;Auvergne-Rhône-Alpes
1990;Relevant;1;Ain;84;Auvergne-Rhône-Alpes
1750;Replonges;1;Ain;84;Auvergne-Rhône-Alpes
1250;Revonnas;1;Ain;84;Auvergne-Rhône-Alpes
1600;Reyrieux;1;Ain;84;Auvergne-Rhône-Alpes
1190;Reyssouze;1;Ain;84;Auvergne-Rhône-Alpes
1800;Rignieux-le-Franc;1;Ain;84;Auvergne-Rhône-Alpes
1400;Romans;1;Ain;84;Auvergne-Rhône-Alpes
1510;Rossillon;1;Ain;84;Auvergne-Rhône-Alpes
1260;Ruffieu;1;Ain;84;Auvergne-Rhône-Alpes
1450;Saint-Alban;1;Ain;84;Auvergne-Rhône-Alpes
1380;Saint-André-de-Bâgé;1;Ain;84;Auvergne-Rhône-Alpes
1390;Saint-André-de-Corcy;1;Ain;84;Auvergne-Rhône-Alpes
1290;Saint-André-d'Huiriat;1;Ain;84;Auvergne-Rhône-Alpes
1240;Saint-André-le-Bouchoux;1;Ain;84;Auvergne-Rhône-Alpes
1960;Saint-André-sur-Vieux-Jonc;1;Ain;84;Auvergne-Rhône-Alpes
1190;Saint-Bénigne;1;Ain;84;Auvergne-Rhône-Alpes
1300;Groslée-Saint-Benoit;1;Ain;84;Auvergne-Rhône-Alpes
1680;Groslée-Saint-Benoit;1;Ain;84;Auvergne-Rhône-Alpes
1600;Saint-Bernard;1;Ain;84;Auvergne-Rhône-Alpes
1300;Saint-Champ;1;Ain;84;Auvergne-Rhône-Alpes
1120;Sainte-Croix;1;Ain;84;Auvergne-Rhône-Alpes
1380;Saint-Cyr-sur-Menthon;1;Ain;84;Auvergne-Rhône-Alpes
1000;Saint-Denis-lès-Bourg;1;Ain;84;Auvergne-Rhône-Alpes
1500;Saint-Denis-en-Bugey;1;Ain;84;Auvergne-Rhône-Alpes
1340;Saint-Didier-d'Aussiat;1;Ain;84;Auvergne-Rhône-Alpes
1600;Saint-Didier-de-Formans;1;Ain;84;Auvergne-Rhône-Alpes
1140;Saint-Didier-sur-Chalaronne;1;Ain;84;Auvergne-Rhône-Alpes
1800;Saint-Éloi;1;Ain;84;Auvergne-Rhône-Alpes
1370;Saint-Étienne-du-Bois;1;Ain;84;Auvergne-Rhône-Alpes
1140;Saint-Étienne-sur-Chalaronne;1;Ain;84;Auvergne-Rhône-Alpes
1190;Saint-Étienne-sur-Reyssouze;1;Ain;84;Auvergne-Rhône-Alpes
1600;Sainte-Euphémie;1;Ain;84;Auvergne-Rhône-Alpes
1630;Saint-Genis-Pouilly;1;Ain;84;Auvergne-Rhône-Alpes
1380;Saint-Genis-sur-Menthon;1;Ain;84;Auvergne-Rhône-Alpes
1400;Saint-Georges-sur-Renon;1;Ain;84;Auvergne-Rhône-Alpes
1130;Saint-Germain-de-Joux;1;Ain;84;Auvergne-Rhône-Alpes
1300;Saint-Germain-les-Paroisses;1;Ain;84;Auvergne-Rhône-Alpes
1240;Saint-Germain-sur-Renon;1;Ain;84;Auvergne-Rhône-Alpes
1630;Saint-Jean-de-Gonville;1;Ain;84;Auvergne-Rhône-Alpes
1800;Saint-Jean-de-Niost;1;Ain;84;Auvergne-Rhône-Alpes
1390;Saint-Jean-de-Thurigneux;1;Ain;84;Auvergne-Rhône-Alpes
1640;Saint-Jean-le-Vieux;1;Ain;84;Auvergne-Rhône-Alpes
1560;Saint-Jean-sur-Reyssouze;1;Ain;84;Auvergne-Rhône-Alpes
1290;Saint-Jean-sur-Veyle;1;Ain;84;Auvergne-Rhône-Alpes
1150;Sainte-Julie;1;Ain;84;Auvergne-Rhône-Alpes
1560;Saint-Julien-sur-Reyssouze;1;Ain;84;Auvergne-Rhône-Alpes
1540;Saint-Julien-sur-Veyle;1;Ain;84;Auvergne-Rhône-Alpes
1250;Saint-Just;1;Ain;84;Auvergne-Rhône-Alpes
1750;Saint-Laurent-sur-Saône;1;Ain;84;Auvergne-Rhône-Alpes
1390;Saint-Marcel;1;Ain;84;Auvergne-Rhône-Alpes
1510;Saint-Martin-de-Bavel;1;Ain;84;Auvergne-Rhône-Alpes
1430;Saint-Martin-du-Frêne;1;Ain;84;Auvergne-Rhône-Alpes
1160;Saint-Martin-du-Mont;1;Ain;84;Auvergne-Rhône-Alpes
1310;Saint-Martin-le-Châtel;1;Ain;84;Auvergne-Rhône-Alpes
1700;Saint-Maurice-de-Beynost;1;Ain;84;Auvergne-Rhône-Alpes
1800;Saint-Maurice-de-Gourdans;1;Ain;84;Auvergne-Rhône-Alpes
1500;Saint-Maurice-de-Rémens;1;Ain;84;Auvergne-Rhône-Alpes
1560;Saint-Nizier-le-Bouchoux;1;Ain;84;Auvergne-Rhône-Alpes
1320;Saint-Nizier-le-Désert;1;Ain;84;Auvergne-Rhône-Alpes
1330;Sainte-Olive;1;Ain;84;Auvergne-Rhône-Alpes
1240;Saint-Paul-de-Varax;1;Ain;84;Auvergne-Rhône-Alpes
1230;Saint-Rambert-en-Bugey;1;Ain;84;Auvergne-Rhône-Alpes
1310;Saint-Rémy;1;Ain;84;Auvergne-Rhône-Alpes
1150;Saint-Sorlin-en-Bugey;1;Ain;84;Auvergne-Rhône-Alpes
1340;Saint-Sulpice;1;Ain;84;Auvergne-Rhône-Alpes
1560;Saint-Trivier-de-Courtes;1;Ain;84;Auvergne-Rhône-Alpes
1990;Saint-Trivier-sur-Moignans;1;Ain;84;Auvergne-Rhône-Alpes
1150;Saint-Vulbas;1;Ain;84;Auvergne-Rhône-Alpes
1270;Salavre;1;Ain;84;Auvergne-Rhône-Alpes
1580;Samognat;1;Ain;84;Auvergne-Rhône-Alpes
1400;Sandrans;1;Ain;84;Auvergne-Rhône-Alpes
1150;Sault-Brénaz;1;Ain;84;Auvergne-Rhône-Alpes
1220;Sauverny;1;Ain;84;Auvergne-Rhône-Alpes
